capitulo;cap_fx;cap_nm;grupo;grp_nm;categoria;cat_nm;subcategoria;subcat_nm
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S64;Traumatismos do punho e da mão;S640;S64.0 Traum do nervo cubital ao nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S64;Traumatismos do punho e da mão;S641;S64.1 Traum do nervo mediano ao nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S64;Traumatismos do punho e da mão;S642;S64.2 Traum do nervo radial ao nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S64;Traumatismos do punho e da mão;S643;S64.3 Traum do nervo digital do polegar
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S64;Traumatismos do punho e da mão;S644;S64.4 Traum do nervo digital de outr dedo
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S64;Traumatismos do punho e da mão;S647;S64.7 Traum de mult nervos ao nivel de punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S64;Traumatismos do punho e da mão;S648;S64.8 Traum de outr nervos ao nivel do punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S64;Traumatismos do punho e da mão;S649;S64.9 Traum de nervo NE ao nivel do punho e da mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S65;Traumatismos do punho e da mão;S650;S65.0 Traum da arteria cubital nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S65;Traumatismos do punho e da mão;S651;S65.1 Traum da arteria radial ao nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S65;Traumatismos do punho e da mão;S652;S65.2 Traum do arco palmar superf
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S65;Traumatismos do punho e da mão;S653;S65.3 Traum do arco palmar profundo
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S65;Traumatismos do punho e da mão;S654;S65.4 Traum de vasos sanguineos do polegar
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S65;Traumatismos do punho e da mão;S655;S65.5 Traum de vasos sanguineos de outr dedo
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S65;Traumatismos do punho e da mão;S657;S65.7 Traum vasos sang mult nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S65;Traumatismos do punho e da mão;S658;S65.8 Traum de outr vasos sang nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S65;Traumatismos do punho e da mão;S659;S65.9 Traum de vaso sanguineo NE nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S660;S66.0 Traum musc flex long tend poleg niv punh mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S661;S66.1 Traum musc flex tend outr dedo niv punho mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S662;S66.2 Traum musc extens tend polegar niv punho mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S663;S66.3 Traum musc extens tend out ded niv punho mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S664;S66.4 Traum musc intrins tend poleg niv punho mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S665;S66.5 Traum musc intrins tend out ded niv punh mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S666;S66.6 Traum musc flexores tend mult niv punho mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S667;S66.7 Traum musc extensor tend mult niv punho mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S668;S66.8 Traum outr musc tendoes nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S66;Traumatismos do punho e da mão;S669;S66.9 Traum musculo e tendao NE nivel punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S67;Traumatismos do punho e da mão;S670;S67.0 Lesao p/esmag do polegar e de outr dedos
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S67;Traumatismos do punho e da mão;S678;S67.8 Lesao p/esmag outr partes e NE punho e mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S68;Traumatismos do punho e da mão;S680;S68.0 Amput traum do polegar
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S68;Traumatismos do punho e da mão;S681;S68.1 Amput traum de um outr dedo apenas
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S68;Traumatismos do punho e da mão;S682;S68.2 Amput traum de dois ou mais dedos somente
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S68;Traumatismos do punho e da mão;S683;S68.3 Amput traum comb dedo ass out part punho mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S68;Traumatismos do punho e da mão;S684;S68.4 Amput traum da mao ao nivel do punho
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S68;Traumatismos do punho e da mão;S688;S68.8 Amput traum de outr partes do punho e da mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S68;Traumatismos do punho e da mão;S689;S68.9 Amput traum do punho e da mao nivel NE
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S69;Traumatismos do punho e da mão;S697;S69.7 Traum mult do punho e da mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S69;Traumatismos do punho e da mão;S698;S69.8 Outr traum espec do punho e da mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S60-S69;Traumatismos do punho e da mão;S69;Traumatismos do punho e da mão;S699;S69.9 Traum NE do punho e da mao
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S70;Traumatismos do quadril e da coxa;S700;S70.0 Contusao do quadril
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S70;Traumatismos do quadril e da coxa;S701;S70.1 Contusao da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S70;Traumatismos do quadril e da coxa;S707;S70.7 Traum superf mult do quadril e da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S70;Traumatismos do quadril e da coxa;S708;S70.8 Outr traum superf do quadril e da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S70;Traumatismos do quadril e da coxa;S709;S70.9 Traum superf NE do quadril e da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S71;Traumatismos do quadril e da coxa;S710;S71.0 Ferim do quadril
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S71;Traumatismos do quadril e da coxa;S711;S71.1 Ferim da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S71;Traumatismos do quadril e da coxa;S717;S71.7 Ferim mult do quadril e da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S71;Traumatismos do quadril e da coxa;S718;S71.8 Ferim outr partes e das NE cintura pelvica
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S72;Traumatismos do quadril e da coxa;S720;S72.0 Frat do colo do femur
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S72;Traumatismos do quadril e da coxa;S721;S72.1 Frat pertrocanterica
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S72;Traumatismos do quadril e da coxa;S722;S72.2 Frat subtrocanterica
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S72;Traumatismos do quadril e da coxa;S723;S72.3 Frat da diafise do femur
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S72;Traumatismos do quadril e da coxa;S724;S72.4 Frat da extremidade distal do femur
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S72;Traumatismos do quadril e da coxa;S727;S72.7 Frat mult do femur
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S72;Traumatismos do quadril e da coxa;S728;S72.8 Frat de outr partes do femur
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S72;Traumatismos do quadril e da coxa;S729;S72.9 Frat do femur parte NE
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S73;Traumatismos do quadril e da coxa;S730;S73.0 Luxacao da articulacao do quadril
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S73;Traumatismos do quadril e da coxa;S731;S73.1 Entorse e distensao do quadril
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S74;Traumatismos do quadril e da coxa;S740;S74.0 Traum do nervo ciatico nivel quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S74;Traumatismos do quadril e da coxa;S741;S74.1 Traum do nervo femural nivel quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S74;Traumatismos do quadril e da coxa;S742;S74.2 Traum nervo sensit cutaneo niv quadril coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S74;Traumatismos do quadril e da coxa;S747;S74.7 Traum de nervos mult ao nivel quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S74;Traumatismos do quadril e da coxa;S748;S74.8 Traum de outr nervos ao nivel quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S74;Traumatismos do quadril e da coxa;S749;S74.9 Traum de nervo NE ao nivel do quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S75;Traumatismos do quadril e da coxa;S750;S75.0 Traum da arteria femural
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S75;Traumatismos do quadril e da coxa;S751;S75.1 Traum da veia femural nivel quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S75;Traumatismos do quadril e da coxa;S752;S75.2 Traum veia grande safena niv quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S75;Traumatismos do quadril e da coxa;S757;S75.7 Traum mult vasos sang nivel quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S75;Traumatismos do quadril e da coxa;S758;S75.8 Traum outr vaso sang nivel quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S75;Traumatismos do quadril e da coxa;S759;S75.9 Traum vaso sanguineo NE nivel quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S76;Traumatismos do quadril e da coxa;S760;S76.0 Traum do musculo e do tendao do quadril
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S76;Traumatismos do quadril e da coxa;S761;S76.1 Traum do musculo e do tendao do quadriceps
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S76;Traumatismos do quadril e da coxa;S762;S76.2 Traum do musculo e do tendao do adutor coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S76;Traumatismos do quadril e da coxa;S763;S76.3 Traum musculo e tendao musc post nivel coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S76;Traumatismos do quadril e da coxa;S764;S76.4 Traum outr musculos tendoes e NE nivel coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S76;Traumatismos do quadril e da coxa;S767;S76.7 Traum mult musc tendoes nivel quadril e coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S77;Traumatismos do quadril e da coxa;S770;S77.0 Lesao p/esmag do quadril
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S77;Traumatismos do quadril e da coxa;S771;S77.1 Lesao p/esmag da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S77;Traumatismos do quadril e da coxa;S772;S77.2 Lesao p/esmag do quadril e da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S78;Traumatismos do quadril e da coxa;S780;S78.0 Amput traum na articulacao do quadril
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S78;Traumatismos do quadril e da coxa;S781;S78.1 Amput traum localizada entre joelho quadril
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S78;Traumatismos do quadril e da coxa;S789;S78.9 Amput traum do quadril e coxa nivel NE
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S79;Traumatismos do quadril e da coxa;S797;S79.7 Traum mult do quadril e da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S79;Traumatismos do quadril e da coxa;S798;S79.8 Outr traum espec do quadril e da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S70-S79;Traumatismos do quadril e da coxa;S79;Traumatismos do quadril e da coxa;S799;S79.9 Traum NE do quadril e da coxa
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S80-S89;Traumatismos do joelho e da perna;S80;Traumatismos do joelho e da perna;S800;S80.0 Contusao do joelho
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S80-S89;Traumatismos do joelho e da perna;S80;Traumatismos do joelho e da perna;S801;S80.1 Contusao de outr partes e de partes NE perna
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S80-S89;Traumatismos do joelho e da perna;S80;Traumatismos do joelho e da perna;S807;S80.7 Traum superf mult da perna
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S80-S89;Traumatismos do joelho e da perna;S80;Traumatismos do joelho e da perna;S808;S80.8 Outr traum superf da perna
19;S00-T98;XIX. Lesões enven e alg out conseq causas externas;S80-S89;Traumatismos do joelho e da perna;S80;Traumatismos do joelho e da perna;S809;S80.9 Traum superf NE da perna
